gasoline_shock_pct,other_motor_fuel_shock_pct,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
85.00000000000001,40.0,340.25417514589765,331.9463917152992,4.627595377350326,4.6
85.00000000000001,45.0,340.27177708363325,331.95225902787774,4.6294447205627804,4.6
85.00000000000001,50.0,340.28937902136886,331.9581263404563,4.631294063775253,4.6
85.00000000000001,55.00000000000001,340.3069809591044,331.96399365303483,4.633143406987707,4.6
85.00000000000001,60.00000000000001,340.32458289684,331.96986096561335,4.634992750200162,4.6
85.00000000000001,65.0,340.3421848345756,331.97572827819187,4.636842093412616,4.6
85.00000000000001,70.0,340.3597867723112,331.98159559077044,4.638691436625089,4.6
85.00000000000001,75.0,340.37738871004683,331.98746290334896,4.640540779837543,4.6
85.00000000000001,80.0,340.39499064778244,331.9933302159275,4.6423901230499975,4.6
85.00000000000001,85.00000000000001,340.412592585518,331.99919752850604,4.64423946626247,4.6
85.00000000000001,90.0,340.4301945232536,332.00506484108456,4.646088809474924,4.6
85.00000000000001,95.0,340.4477964609892,332.0109321536631,4.647938152687379,4.6
85.00000000000001,100.0,340.4653983987248,332.0167994662416,4.649787495899833,4.6
85.00000000000001,105.0,340.4830003364604,332.02266677882017,4.651636839112306,4.7
85.00000000000001,110.00000000000001,340.500602274196,332.0285340913987,4.65348618232476,4.7
85.00000000000001,115.00000000000001,340.51820421193156,332.0344014039772,4.655335525537215,4.7
85.00000000000001,120.00000000000001,340.53580614966717,332.0402687165558,4.657184868749686,4.7
85.00000000000001,125.0,340.5534080874028,332.0461360291343,4.659034211962141,4.7
85.00000000000001,130.0,340.5710100251384,332.0520033417128,4.660883555174596,4.7
85.00000000000001,135.0,340.588611962874,332.0578706542913,4.66273289838705,4.7
85.00000000000001,140.0,340.6062139006096,332.0637379668699,4.664582241599523,4.7
85.00000000000001,145.00000000000003,340.62381583834514,332.06960527944835,4.666431584811959,4.7
85.00000000000001,150.0,340.64141777608074,332.0754725920269,4.668280928024432,4.7
85.00000000000001,155.0,340.65901971381635,332.0813399046055,4.6701302712369035,4.7
85.00000000000001,160.0,340.67662165155195,332.087207217184,4.671979614449358,4.7
85.00000000000001,165.0,340.69422358928756,332.09307452976253,4.673828957661812,4.7
85.00000000000001,170.00000000000003,340.71182552702317,332.09894184234105,4.675678300874267,4.7
85.00000000000001,175.0,340.7294274647587,332.10480915491956,4.677527644086721,4.7
85.00000000000001,180.0,340.7470294024943,332.1106764674981,4.679376987299176,4.7
85.00000000000001,185.0,340.7646313402299,332.11654378007665,4.681226330511649,4.7
85.00000000000001,190.0,340.78223327796553,332.1224110926552,4.683075673724121,4.7
85.00000000000001,195.00000000000003,340.79983521570114,332.12827840523374,4.6849250169365755,4.7
85.00000000000001,200.0,340.81743715343674,332.13414571781226,4.6867743601490295,4.7
85.00000000000001,205.00000000000003,340.8350390911723,332.1400130303908,4.688623703361484,4.7
85.00000000000001,210.0,340.8526410289079,332.1458803429693,4.690473046573938,4.7
85.00000000000001,215.0,340.8702429666435,332.1517476555478,4.692322389786393,4.7
85.00000000000001,220.00000000000003,340.8878449043791,332.1576149681264,4.694171732998866,4.7
85.00000000000001,225.0,340.9054468421147,332.16348228070495,4.696021076211338,4.7
85.00000000000001,230.00000000000003,340.9230487798503,332.16934959328347,4.697870419423793,4.7
85.00000000000001,235.0,340.94065071758587,332.175216905862,4.699719762636247,4.7
85.00000000000001,240.00000000000003,340.9582526553215,332.1810842184405,4.7015691058487015,4.7
85.00000000000001,245.00000000000003,340.9758545930571,332.186951531019,4.7034184490611555,4.7
85.00000000000001,250.0,340.9934565307927,332.19281884359754,4.70526779227361,4.7
85.00000000000001,255.00000000000003,341.0110584685283,332.1986861561761,4.707117135486082,4.7
85.00000000000001,260.0,341.0286604062639,332.2045534687547,4.708966478698555,4.7
85.00000000000001,265.00000000000006,341.04626234399944,332.21042078133314,4.710815821910991,4.7
85.00000000000001,270.0,341.06386428173505,332.2162880939117,4.712665165123464,4.7
85.00000000000001,275.0,341.08146621947066,332.22215540649023,4.714514508335919,4.7
85.00000000000001,280.0,341.09906815720626,332.22802271906875,4.716363851548373,4.7
85.00000000000001,285.0,341.11667009494187,332.23389003164726,4.7182131947608275,4.7
85.00000000000001,290.00000000000006,341.1342720326775,332.23975734422584,4.720062537973299,4.7
85.00000000000001,295.0,341.151873970413,332.24562465680435,4.721911881185754,4.7
85.00000000000001,300.0,341.1694759081486,332.25149196938287,4.723761224398208,4.7
90.0,0.0,340.7666053893218,332.1172017964406,4.68143373348875,4.7
90.0,5.0,340.78420732705735,332.1230691090191,4.683283076701204,4.7
90.0,10.0,340.80180926479295,332.12893642159764,4.685132419913659,4.7
90.0,15.000000000000002,340.81941120252856,332.13480373417616,4.686981763126113,4.7
90.0,20.0,340.83701314026416,332.14067104675473,4.6888311063385855,4.7
90.0,25.0,340.85461507799977,332.1465383593333,4.690680449551058,4.7
90.0,30.000000000000004,340.8722170157354,332.1524056719118,4.692529792763512,4.7
90.0,35.0,340.8898189534709,332.15827298449034,4.694379135975967,4.7
90.0,40.0,340.9074208912065,332.16414029706885,4.696228479188421,4.7
90.0,45.0,340.92502282894213,332.17000760964737,4.698077822400876,4.7
90.0,50.0,340.94262476667774,332.1758749222259,4.69992716561333,4.7
90.0,55.00000000000001,340.96022670441334,332.18174223480446,4.701776508825803,4.7
90.0,60.00000000000001,340.97782864214895,332.18760954738303,4.703625852038275,4.7
90.0,65.0,340.9954305798845,332.1934768599615,4.7054751952507115,4.7
90.0,70.0,341.0130325176201,332.19934417254007,4.707324538463184,4.7
90.0,75.0,341.0306344553557,332.2052114851186,4.709173881675638,4.7
90.0,80.0,341.0482363930913,332.2110787976971,4.711023224888093,4.7
90.0,85.00000000000001,341.0658383308269,332.2169461102756,4.712872568100547,4.7
90.0,90.0,341.0834402685625,332.2228134228542,4.71472191131302,4.7
90.0,95.0,341.1010422062981,332.2286807354327,4.716571254525474,4.7
90.0,100.0,341.1186441440337,332.2345480480112,4.7184205977379285,4.7
90.0,105.0,341.1362460817693,332.2404153605898,4.7202699409504,4.7
90.0,110.00000000000001,341.1538480195049,332.2462826731683,4.722119284162855,4.7
90.0,115.00000000000001,341.1714499572405,332.2521499857468,4.723968627375309,4.7
90.0,120.00000000000001,341.1890518949761,332.25801729832534,4.725817970587764,4.7
90.0,125.0,341.20665383271165,332.2638846109039,4.727667313800237,4.7
90.0,130.0,341.22425577044726,332.26975192348243,4.729516657012691,4.7
90.0,135.0,341.24185770818286,332.27561923606095,4.731366000225146,4.7
90.0,140.0,341.25945964591847,332.2814865486395,4.733215343437617,4.7
90.0,145.00000000000003,341.2770615836541,332.28735386121804,4.735064686650072,4.7
90.0,150.0,341.2946635213897,332.29322117379655,4.736914029862526,4.7
90.0,155.0,341.31226545912523,332.29908848637507,4.738763373074981,4.7
90.0,160.0,341.32986739686083,332.30495579895364,4.740612716287454,4.7
90.0,165.0,341.34746933459644,332.31082311153216,4.742462059499908,4.7
90.0,170.00000000000003,341.36507127233205,332.3166904241107,4.744311402712363,4.7
90.0,175.0,341.38267321006765,332.32255773668925,4.7461607459248345,4.7
90.0,180.0,341.40027514780326,332.32842504926776,4.748010089137289,4.7
90.0,185.0,341.41787708553886,332.3342923618463,4.749859432349743,4.7
90.0,190.0,341.4354790232744,332.3401596744248,4.751708775562198,4.8
90.0,195.00000000000003,341.45308096101,332.34602698700337,4.75355811877467,4.8
90.0,200.0,341.4706828987456,332.3518942995819,4.755407461987125,4.8
90.0,205.00000000000003,341.4882848364812,332.3577616121604,4.75725680519958,4.8
90.0,210.0,341.50588677421683,332.363628924739,4.759106148412052,4.8
90.0,215.0,341.5234887119524,332.3694962373175,4.7609554916245065,4.8
90.0,220.00000000000003,341.541090649688,332.375363549896,4.7628048348369605,4.8
90.0,225.0,341.5586925874236,332.3812308624745,4.764654178049415,4.8
90.0,230.00000000000003,341.5762945251592,332.3870981750531,4.766503521261887,4.8
90.0,235.0,341.5938964628948,332.3929654876316,4.768352864474342,4.8
90.0,240.00000000000003,341.6114984006304,332.39883280021013,4.770202207686796,4.8
90.0,245.00000000000003,341.629100338366,332.4047001127887,4.772051550899269,4.8
90.0,250.0,341.64670227610156,332.4105674253672,4.773900894111724,4.8
90.0,255.00000000000003,341.66430421383717,332.41643473794574,4.775750237324178,4.8
90.0,260.0,341.6819061515728,332.42230205052425,4.7775995805366325,4.8
90.0,265.00000000000006,341.6995080893084,332.4281693631028,4.779448923749104,4.8
90.0,270.0,341.717110027044,332.43403667568134,4.781298266961559,4.8
90.0,275.0,341.7347119647796,332.43990398825986,4.783147610174013,4.8
90.0,280.0,341.75231390251514,332.44577130083843,4.784996953386486,4.8
90.0,285.0,341.76991584025075,332.45163861341695,4.786846296598941,4.8
90.0,290.00000000000006,341.78751777798635,332.45750592599546,4.788695639811395,4.8
90.0,295.0,341.80511971572196,332.463373238574,4.79054498302385,4.8
90.0,300.0,341.82272165345756,332.46924055115255,4.792394326236321,4.8
95.0,0.0,341.4198511346307,332.33495037821024,4.7500668353268445,4.8
95.0,5.0,341.4374530723663,332.34081769078875,4.751916178539299,4.8
95.0,10.0,341.4550550101019,332.3466850033673,4.753765521751772,4.8
95.0,15.000000000000002,341.4726569478375,332.35255231594584,4.755614864964226,4.8
95.0,20.0,341.49025888557304,332.35841962852436,4.757464208176681,4.8
95.0,25.0,341.50786082330865,332.3642869411029,4.759313551389135,4.8
95.0,30.000000000000004,341.52546276104425,332.37015425368145,4.761162894601608,4.8
95.0,35.0,341.54306469877986,332.37602156625996,4.763012237814062,4.8
95.0,40.0,341.56066663651546,332.3818888788385,4.7648615810265165,4.8
95.0,45.0,341.57826857425107,332.38775619141705,4.766710924238989,4.8
95.0,50.0,341.5958705119866,332.39362350399557,4.768560267451443,4.8
95.0,55.00000000000001,341.6134724497222,332.3994908165741,4.770409610663898,4.8
95.0,60.00000000000001,341.63107438745783,332.4053581291526,4.772258953876352,4.8
95.0,65.0,341.64867632519343,332.4112254417312,4.774108297088825,4.8
95.0,70.0,341.66627826292904,332.4170927543097,4.775957640301279,4.8
95.0,75.0,341.68388020066465,332.4229600668882,4.777806983513734,4.8
95.0,80.0,341.7014821384002,332.4288273794668,4.779656326726205,4.8
95.0,85.00000000000001,341.7190840761358,332.4346946920453,4.78150566993866,4.8
95.0,90.0,341.7366860138714,332.4405620046238,4.783355013151114,4.8
95.0,95.0,341.754287951607,332.44642931720233,4.785204356363569,4.8
95.0,100.0,341.7718898893426,332.4522966297809,4.787053699576042,4.8
95.0,105.0,341.7894918270782,332.4581639423594,4.788903042788496,4.8
95.0,110.00000000000001,341.80709376481377,332.46403125493794,4.790752386000951,4.8
95.0,115.00000000000001,341.8246957025494,332.4698985675165,4.792601729213422,4.8
95.0,120.00000000000001,341.842297640285,332.475765880095,4.794451072425877,4.8
95.0,125.0,341.8598995780206,332.48163319267354,4.796300415638331,4.8
95.0,130.0,341.8775015157562,332.48750050525206,4.798149758850786,4.8
95.0,135.0,341.8951034534918,332.49336781783063,4.799999102063259,4.8
95.0,140.0,341.91270539122735,332.4992351304091,4.801848445275695,4.8
95.0,145.00000000000003,341.93030732896295,332.50510244298766,4.803697788488168,4.8
95.0,150.0,341.94790926669856,332.51096975556624,4.8055471317006395,4.8
95.0,155.0,341.96551120443416,332.51683706814475,4.807396474913094,4.8
95.0,160.0,341.98311314216977,332.52270438072327,4.809245818125548,4.8
95.0,165.0,342.0007150799054,332.5285716933018,4.811095161338003,4.8
95.0,170.00000000000003,342.0183170176409,332.5344390058803,4.812944504550457,4.8
95.0,175.0,342.03591895537653,332.5403063184588,4.814793847762912,4.8
95.0,180.0,342.05352089311214,332.5461736310374,4.816643190975384,4.8
95.0,185.0,342.07112283084774,332.55204094361596,4.818492534187857,4.8
95.0,190.0,342.08872476858335,332.5579082561945,4.8203418774003115,4.8
95.0,195.00000000000003,342.10632670631895,332.563775568773,4.8221912206127655,4.8
95.0,200.0,342.1239286440545,332.5696428813515,4.82404056382522,4.8
95.0,205.00000000000003,342.1415305817901,332.57551019393003,4.825889907037674,4.8
95.0,210.0,342.1591325195257,332.58137750650855,4.827739250250129,4.8
95.0,215.0,342.1767344572613,332.5872448190871,4.829588593462601,4.8
95.0,220.00000000000003,342.1943363949969,332.5931121316657,4.831437936675074,4.8
95.0,225.0,342.21193833273253,332.5989794442442,4.833287279887529,4.8
95.0,230.00000000000003,342.2295402704681,332.6048467568227,4.835136623099983,4.8
95.0,235.0,342.2471422082037,332.61071406940124,4.8369859663124375,4.8
95.0,240.00000000000003,342.2647441459393,332.61658138197976,4.8388353095248915,4.8
95.0,245.00000000000003,342.2823460836749,332.6224486945583,4.840684652737346,4.8
95.0,250.0,342.2999480214105,332.62831600713685,4.842533995949818,4.8
95.0,255.00000000000003,342.3175499591461,332.6341833197154,4.844383339162291,4.8
95.0,260.0,342.33515189688165,332.6400506322939,4.846232682374727,4.8
95.0,265.00000000000006,342.35275383461726,332.64591794487245,4.8480820255872,4.8
95.0,270.0,342.37035577235287,332.65178525745097,4.849931368799655,4.8
95.0,275.0,342.3879577100885,332.6576525700295,4.851780712012109,4.9
95.0,280.0,342.4055596478241,332.663519882608,4.8536300552245635,4.9
95.0,285.0,342.4231615855597,332.6693871951866,4.855479398437035,4.9
95.0,290.00000000000006,342.44076352329523,332.6752545077651,4.85732874164949,4.9
95.0,295.0,342.45836546103084,332.6811218203436,4.859178084861944,4.9
95.0,300.0,342.47596739876644,332.6869891329222,4.861027428074417,4.9
100.0,0.0,342.07309687993956,332.55269895997986,4.81869993716494,4.8
100.0,5.0,342.09069881767516,332.5585662725584,4.820549280377395,4.8
100.0,10.0,342.10830075541077,332.5644335851369,4.822398623589849,4.8
100.0,15.000000000000002,342.1259026931464,332.57030089771547,4.8242479668023215,4.8
100.0,20.0,342.143504630882,332.57616821029404,4.826097310014794,4.8
100.0,25.0,342.1611065686176,332.58203552287256,4.827946653227248,4.8
100.0,30.000000000000004,342.17870850635313,332.5879028354511,4.829795996439703,4.8
100.0,35.0,342.19631044408874,332.5937701480296,4.831645339652157,4.8
100.0,40.0,342.21391238182434,332.5996374606081,4.833494682864612,4.8
100.0,45.0,342.23151431955995,332.6055047731866,4.835344026077066,4.8
100.0,50.0,342.24911625729555,332.6113720857652,4.837193369289539,4.8
100.0,55.00000000000001,342.26671819503116,332.61723939834377,4.83904271250201,4.8
100.0,60.00000000000001,342.2843201327667,332.62310671092223,4.8408920557144475,4.8
100.0,65.0,342.3019220705023,332.6289740235008,4.842741398926919,4.8
100.0,70.0,342.3195240082379,332.6348413360793,4.844590742139374,4.8
100.0,75.0,342.3371259459735,332.64070864865784,4.846440085351828,4.8
100.0,80.0,342.35472788370913,332.64657596123635,4.848289428564283,4.8
100.0,85.00000000000001,342.37232982144474,332.6524432738149,4.850138771776756,4.9
100.0,90.0,342.3899317591803,332.65831058639344,4.85198811498921,4.9
100.0,95.0,342.4075336969159,332.66417789897196,4.853837458201665,4.9
100.0,100.0,342.4251356346515,332.67004521155053,4.855686801414136,4.9
100.0,105.0,342.4427375723871,332.67591252412905,4.857536144626591,4.9
100.0,110.00000000000001,342.4603395101227,332.68177983670756,4.859385487839045,4.9
100.0,115.00000000000001,342.4779414478583,332.6876471492861,4.8612348310515,4.9
100.0,120.00000000000001,342.49554338559386,332.69351446186465,4.863084174263973,4.9
100.0,125.0,342.51314532332947,332.69938177444317,4.864933517476427,4.9
100.0,130.0,342.5307472610651,332.7052490870217,4.866782860688882,4.9
100.0,135.0,342.5483491988007,332.71111639960026,4.868632203901353,4.9
100.0,140.0,342.5659511365363,332.7169837121788,4.870481547113808,4.9
100.0,145.00000000000003,342.5835530742719,332.7228510247573,4.872330890326262,4.9
100.0,150.0,342.60115501200744,332.7287183373358,4.874180233538717,4.9
100.0,155.0,342.61875694974304,332.7345856499144,4.876029576751189,4.9
100.0,160.0,342.63635888747865,332.7404529624929,4.877878919963644,4.9
100.0,165.0,342.65396082521426,332.7463202750714,4.879728263176098,4.9
100.0,170.00000000000003,342.67156276294986,332.75218758765,4.8815776063885705,4.9
100.0,175.0,342.68916470068547,332.7580549002285,4.883426949601025,4.9
100.0,180.0,342.7067666384211,332.763922212807,4.885276292813479,4.9
100.0,185.0,342.7243685761566,332.76978952538553,4.887125636025934,4.9
100.0,190.0,342.7419705138922,332.7756568379641,4.888974979238406,4.9
100.0,195.00000000000003,342.75957245162783,332.7815241505426,4.890824322450861,4.9
100.0,200.0,342.77717438936344,332.78739146312114,4.892673665663315,4.9
100.0,205.00000000000003,342.79477632709904,332.7932587756997,4.894523008875788,4.9
100.0,210.0,342.8123782648346,332.79912608827823,4.8963723520882425,4.9
100.0,215.0,342.8299802025702,332.80499340085674,4.8982216953006965,4.9
100.0,220.00000000000003,342.8475821403058,332.81086071343526,4.900071038513151,4.9
100.0,225.0,342.8651840780414,332.81672802601383,4.901920381725623,4.9
100.0,230.00000000000003,342.882786015777,332.82259533859235,4.903769724938078,4.9
100.0,235.0,342.9003879535126,332.82846265117087,4.905619068150532,4.9
100.0,240.00000000000003,342.9179898912482,332.83432996374944,4.907468411363005,4.9
100.0,245.00000000000003,342.9355918289838,332.84019727632796,4.909317754575459,4.9
100.0,250.0,342.9531937667194,332.8460645889065,4.911167097787914,4.9
100.0,255.00000000000003,342.970795704455,332.851931901485,4.913016441000368,4.9
100.0,260.0,342.9883976421906,332.85779921406356,4.91486578421284,4.9
100.0,265.00000000000006,343.0059995799262,332.8636665266421,4.916715127425295,4.9
100.0,270.0,343.0236015176618,332.8695338392206,4.918564470637749,4.9
100.0,275.0,343.04120345539735,332.87540115179917,4.920413813850222,4.9
100.0,280.0,343.05880539313296,332.8812684643777,4.922263157062676,4.9
100.0,285.0,343.07640733086856,332.8871357769562,4.924112500275131,4.9
100.0,290.00000000000006,343.09400926860417,332.8930030895347,4.925961843487585,4.9
100.0,295.0,343.1116112063398,332.8988704021133,4.927811186700057,4.9
100.0,300.0,343.1292131440754,332.9047377146918,4.929660529912512,4.9
105.0,0.0,342.7263426252485,332.7704475417495,4.887333039003035,4.9
105.0,5.0,342.7439445629841,332.77631485432806,4.889182382215508,4.9
105.0,10.0,342.7615465007197,332.7821821669066,4.891031725427962,4.9
105.0,15.000000000000002,342.77914843845525,332.7880494794851,4.892881068640417,4.9
105.0,20.0,342.79675037619086,332.7939167920636,4.894730411852871,4.9
105.0,25.0,342.81435231392646,332.7997841046422,4.896579755065344,4.9
105.0,30.000000000000004,342.83195425166207,332.8056514172207,4.898429098277798,4.9
105.0,35.0,342.8495561893977,332.8115187297992,4.9002784414902525,4.9
105.0,40.0,342.8671581271333,332.8173860423778,4.902127784702724,4.9
105.0,45.0,342.88476006486883,332.8232533549563,4.903977127915179,4.9
105.0,50.0,342.90236200260443,332.8291206675348,4.905826471127633,4.9
105.0,55.00000000000001,342.91996394034004,332.83498798011334,4.907675814340088,4.9
105.0,60.00000000000001,342.93756587807565,332.8408552926919,4.909525157552561,4.9
105.0,65.0,342.95516781581125,332.84672260527043,4.911374500765015,4.9
105.0,70.0,342.97276975354686,332.85258991784895,4.91322384397747,4.9
105.0,75.0,342.9903716912824,332.8584572304275,4.915073187189941,4.9
105.0,80.0,343.007973629018,332.86432454300603,4.916922530402396,4.9
105.0,85.00000000000001,343.0255755667536,332.87019185558455,4.91877187361485,4.9
105.0,90.0,343.0431775044892,332.87605916816307,4.920621216827305,4.9
105.0,95.0,343.0607794422248,332.88192648074164,4.922470560039778,4.9
105.0,100.0,343.07838137996043,332.88779379332016,4.924319903252232,4.9
105.0,105.0,343.095983317696,332.8936611058987,4.926169246464687,4.9
105.0,110.00000000000001,343.1135852554316,332.89952841847725,4.9280185896771584,4.9
105.0,115.00000000000001,343.1311871931672,332.90539573105576,4.929867932889613,4.9
105.0,120.00000000000001,343.1487891309028,332.9112630436343,4.931717276102067,4.9
105.0,125.0,343.1663910686384,332.9171303562128,4.933566619314522,4.9
105.0,130.0,343.183993006374,332.92299766879137,4.935415962526994,4.9
105.0,135.0,343.20159494410956,332.9288649813698,4.937265305739431,4.9
105.0,140.0,343.21919688184516,332.9347322939484,4.939114648951903,4.9
105.0,145.00000000000003,343.23679881958077,332.940599606527,4.9409639921643755,4.9
105.0,150.0,343.2544007573164,332.9464669191055,4.94281333537683,4.9
105.0,155.0,343.272002695052,332.952334231684,4.944662678589284,4.9
105.0,160.0,343.2896046327876,332.9582015442625,4.946512021801739,4.9
105.0,165.0,343.30720657052314,332.96406885684104,4.948361365014193,4.9
105.0,170.00000000000003,343.32480850825874,332.96993616941955,4.950210708226648,5.0
105.0,175.0,343.34241044599435,332.9758034819981,4.95206005143912,5.0
105.0,180.0,343.36001238372995,332.9816707945767,4.953909394651593,5.0
105.0,185.0,343.37761432146556,332.9875381071552,4.9557587378640475,5.0
105.0,190.0,343.39521625920116,332.99340541973373,4.9576080810765015,5.0
105.0,195.00000000000003,343.4128181969367,332.99927273231225,4.959457424288956,5.0
105.0,200.0,343.4304201346723,333.00514004489077,4.96130676750141,5.0
105.0,205.00000000000003,343.4480220724079,333.0110073574693,4.963156110713865,5.0
105.0,210.0,343.46562401014353,333.01687467004786,4.965005453926337,5.0
105.0,215.0,343.48322594787913,333.0227419826264,4.96685479713881,5.0
105.0,220.00000000000003,343.50082788561474,333.02860929520494,4.968704140351264,5.0
105.0,225.0,343.5184298233503,333.03447660778346,4.970553483563719,5.0
105.0,230.00000000000003,343.5360317610859,333.040343920362,4.972402826776173,5.0
105.0,235.0,343.5536336988215,333.0462112329405,4.9742521699886275,5.0
105.0,240.00000000000003,343.5712356365571,333.052078545519,4.9761015132010815,5.0
105.0,245.00000000000003,343.5888375742927,333.0579458580976,4.977950856413554,5.0
105.0,250.0,343.6064395120283,333.06381317067616,4.979800199626027,5.0
105.0,255.00000000000003,343.62404144976387,333.0696804832546,4.981649542838463,5.0
105.0,260.0,343.64164338749947,333.0755477958332,4.983498886050936,5.0
105.0,265.00000000000006,343.6592453252351,333.0814151084117,4.98534822926339,5.0
105.0,270.0,343.6768472629707,333.0872824209902,4.987197572475845,5.0
105.0,275.0,343.6944492007063,333.09314973356874,4.989046915688299,5.0
105.0,280.0,343.7120511384419,333.0990170461473,4.990896258900771,5.0
105.0,285.0,343.72965307617744,333.1048843587258,4.992745602113226,5.0
105.0,290.00000000000006,343.74725501391305,333.11075167130434,4.99459494532568,5.0
105.0,295.0,343.76485695164865,333.1166189838829,4.996444288538153,5.0
105.0,300.0,343.78245888938426,333.12248629646143,4.998293631750607,5.0
110.00000000000001,0.0,343.37958837055737,332.9881961235191,4.955966140841131,5.0
110.00000000000001,5.0,343.397190308293,332.99406343609763,4.957815484053585,5.0
110.00000000000001,10.0,343.4147922460286,332.9999307486762,4.9596648272660575,5.0
110.00000000000001,15.000000000000002,343.4323941837642,333.0057980612548,4.961514170478529,5.0
110.00000000000001,20.0,343.4499961214998,333.0116653738333,4.963363513690984,5.0
110.00000000000001,25.0,343.46759805923534,333.0175326864118,4.965212856903438,5.0
110.00000000000001,30.000000000000004,343.48519999697095,333.0233999989903,4.967062200115893,5.0
110.00000000000001,35.0,343.50280193470655,333.02926731156884,4.968911543328347,5.0
110.00000000000001,40.0,343.52040387244216,333.03513462414736,4.970760886540802,5.0
110.00000000000001,45.0,343.53800581017776,333.04100193672593,4.972610229753275,5.0
110.00000000000001,50.0,343.55560774791337,333.0468692493045,4.974459572965746,5.0
110.00000000000001,55.00000000000001,343.5732096856489,333.05273656188297,4.9763089161781835,5.0
110.00000000000001,60.00000000000001,343.5908116233845,333.05860387446154,4.978158259390655,5.0
110.00000000000001,65.0,343.60841356112013,333.06447118704006,4.98000760260311,5.0
110.00000000000001,70.0,343.62601549885574,333.0703384996186,4.981856945815564,5.0
110.00000000000001,75.0,343.64361743659134,333.0762058121971,4.983706289028019,5.0
110.00000000000001,80.0,343.66121937432695,333.08207312477566,4.985555632240492,5.0
110.00000000000001,85.00000000000001,343.6788213120625,333.0879404373542,4.987404975452946,5.0
110.00000000000001,90.0,343.6964232497981,333.0938077499327,4.989254318665401,5.0
110.00000000000001,95.0,343.7140251875337,333.09967506251127,4.991103661877872,5.0
110.00000000000001,100.0,343.7316271252693,333.1055423750898,4.992953005090327,5.0
110.00000000000001,105.0,343.7492290630049,333.1114096876683,4.994802348302781,5.0
110.00000000000001,110.00000000000001,343.7668310007405,333.1172770002468,4.996651691515236,5.0
110.00000000000001,115.00000000000001,343.78443293847613,333.1231443128254,4.998501034727708,5.0
110.00000000000001,120.00000000000001,343.8020348762117,333.1290116254039,5.000350377940163,5.0
110.00000000000001,125.0,343.8196368139473,333.1348789379824,5.002199721152617,5.0
110.00000000000001,130.0,343.8372387516829,333.140746250561,5.0040490643650894,5.0
110.00000000000001,135.0,343.8548406894185,333.1466135631395,5.005898407577544,5.0
110.00000000000001,140.0,343.8724426271541,333.152480875718,5.007747750789998,5.0
110.00000000000001,145.00000000000003,343.89004456488965,333.15834818829654,5.009597094002453,5.0
110.00000000000001,150.0,343.90764650262525,333.1642155008751,5.011446437214925,5.0
110.00000000000001,155.0,343.92524844036086,333.17008281345363,5.01329578042738,5.0
110.00000000000001,160.0,343.94285037809647,333.17595012603215,5.015145123639834,5.0
110.00000000000001,165.0,343.9604523158321,333.1818174386107,5.0169944668523065,5.0
110.00000000000001,170.00000000000003,343.9780542535677,333.18768475118924,5.018843810064761,5.0
110.00000000000001,175.0,343.9956561913033,333.19355206376775,5.020693153277215,5.0
110.00000000000001,180.0,344.01325812903883,333.19941937634627,5.02254249648967,5.0
110.00000000000001,185.0,344.03086006677444,333.20528668892484,5.024391839702142,5.0
110.00000000000001,190.0,344.04846200451004,333.21115400150336,5.026241182914597,5.0
110.00000000000001,195.00000000000003,344.06606394224565,333.2170213140819,5.028090526127051,5.0
110.00000000000001,200.0,344.08366587998125,333.22288862666045,5.029939869339524,5.0
110.00000000000001,205.00000000000003,344.10126781771686,333.22875593923897,5.031789212551978,5.0
110.00000000000001,210.0,344.1188697554524,333.2346232518175,5.0336385557644325,5.0
110.00000000000001,215.0,344.136471693188,333.240490564396,5.0354878989768865,5.0
110.00000000000001,220.00000000000003,344.1540736309236,333.24635787697457,5.037337242189359,5.0
110.00000000000001,225.0,344.1716755686592,333.2522251895531,5.039186585401814,5.0
110.00000000000001,230.00000000000003,344.18927750639483,333.2580925021316,5.041035928614268,5.0
110.00000000000001,235.0,344.20687944413044,333.2639598147102,5.042885271826741,5.0
110.00000000000001,240.00000000000003,344.224481381866,333.2698271272887,5.044734615039195,5.0
110.00000000000001,245.00000000000003,344.2420833196016,333.2756944398672,5.04658395825165,5.0
110.00000000000001,250.0,344.2596852573372,333.2815617524457,5.048433301464104,5.0
110.00000000000001,255.00000000000003,344.2772871950728,333.2874290650243,5.050282644676576,5.1
110.00000000000001,260.0,344.2948891328084,333.2932963776028,5.052131987889031,5.1
110.00000000000001,265.00000000000006,344.312491070544,333.29916369018133,5.053981331101485,5.1
110.00000000000001,270.0,344.33009300827956,333.3050310027599,5.055830674313958,5.1
110.00000000000001,275.0,344.34769494601517,333.3108983153384,5.057680017526412,5.1
110.00000000000001,280.0,344.3652968837508,333.31676562791694,5.059529360738867,5.1
110.00000000000001,285.0,344.3828988214864,333.32263294049545,5.061378703951321,5.1
110.00000000000001,290.00000000000006,344.400500759222,333.328500253074,5.063228047163793,5.1
110.00000000000001,295.0,344.4181026969576,333.33436756565254,5.065077390376247,5.1
110.00000000000001,300.0,344.43570463469314,333.34023487823106,5.066926733588702,5.1
115.00000000000001,0.0,344.0328341158663,333.2059447052888,5.024599242679243,5.0
115.00000000000001,5.0,344.0504360536019,333.2118120178673,5.026448585891698,5.0
115.00000000000001,10.0,344.06803799133746,333.21767933044583,5.028297929104152,5.0
