gasoline_shock_pct,diesel_shock_pct,direct_index_increment,indirect_index_increment,indirect_log_change,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
80.0,55.00000000000001,10.645553240034015,0.36452391379333504,0.0011073345468013572,340.01825912758886,331.8677530425296,4.602808919533945,4.6
80.0,60.00000000000001,10.66315517776961,0.3909469663968819,0.0011875536794988771,340.062284117928,331.88242803930933,4.6074343941995926,4.6
80.0,65.0,10.680757115505209,0.41655889451953976,0.0012653041354530824,340.1054979837863,331.8968326612621,4.611974648273308,4.6
80.0,70.0,10.698359053240804,0.4414080752840401,0.0013407333322217152,340.1479491022863,331.9109830340954,4.6164347644854145,4.6
80.0,75.0,10.7159609909764,0.46553868126116543,0.0014139758646861647,340.1896816459991,331.9248938819997,4.620819383816162,4.6
80.0,80.0,10.733562928711997,0.4889911541062257,0.0014851549503672656,340.2307360565797,331.9385786855266,4.625132755257946,4.6
80.0,85.00000000000001,10.751164866447594,0.511802613318115,0.0015543836766726492,340.27114945352724,331.9520498178424,4.629378778761717,4.6
80.0,90.0,10.768766804183189,0.5340072105020212,0.0016217660817809455,340.3109559884467,331.9653186628156,4.63356104245739,4.6
80.0,95.0,10.786368741918787,0.5556364376290646,0.0016873980951006497,340.3501871533094,331.97839571776984,4.637682855041071,4.6
80.0,100.0,10.803970679654382,0.5767193962808003,0.0017513683586427415,340.38887204969666,331.9912906832322,4.641747274063154,4.6
80.0,105.0,10.821572617389979,0.5972830336585808,0.001813758946956273,340.42703762481005,332.00401254160334,4.645757130724728,4.6
80.0,110.00000000000001,10.839174555125574,0.6173523501627401,0.0018746460002978652,340.4647088790498,332.01656962634996,4.649715051686601,4.6
80.0,115.00000000000001,10.856776492861172,0.636950582555108,0.0019341002832887417,340.5019090491778,332.0289696830593,4.6536234783133725,4.7
80.0,120.00000000000001,10.874378430596767,0.6560993660724632,0.0019921876793402584,340.53865977043074,332.04121992347694,4.657484683705814,4.7
80.0,125.0,10.891980368332362,0.6748188783287943,0.0020489696295111297,340.57498122042267,332.05332707347424,4.6613007878199255,4.7
80.0,130.0,10.90958230606796,0.6931279674076186,0.002104503523126231,340.61089224723713,332.06529741574576,4.665073770924944,4.7
80.0,135.0,10.927184243803556,0.7110442661841468,0.002158843046383104,340.6464104837492,332.0771368279164,4.668805485614451,4.7
80.0,140.0,10.944786181539152,0.7285842946164696,0.002212038494254442,340.68155244991715,332.0888508166391,4.672497667553832,4.7
80.0,145.00000000000003,10.962388119274747,0.7457635514939485,0.0022641370502284653,340.7163336445302,332.10044454817677,4.676151945119467,4.7
80.0,150.0,10.979990057010346,0.7625965969205369,0.002315183037786606,340.7507686276924,332.1119228758975,4.679769848065085,4.7
80.0,155.0,10.99759199474594,0.7790971266336753,0.0023652181469772803,340.78487109514117,332.12329036504707,4.683352815329923,4.7
80.0,160.0,11.015193932481536,0.7952780391097863,0.0024142816389878265,340.8186539453528,332.1345513151176,4.686902202089206,4.7
80.0,165.0,11.032795870217134,0.8111514962806357,0.0024624105312297064,340.85212934025924,332.1457097800864,4.69041928613327,4.7
80.0,170.00000000000003,11.050397807952729,0.8267289785769486,0.002509639765122831,340.8853087602912,332.15676958676374,4.6939052736507385,4.7
80.0,175.0,11.067999745688326,0.8420213349237,0.002556002358484123,340.9182030543735,332.16773435145785,4.697361304481183,4.7
80.0,180.0,11.08560168342392,0.8570388282327301,0.002601529544185043,340.95082248541814,332.1786074951394,4.700788456894895,4.7
80.0,185.0,11.103203621159519,0.8717911768707427,0.0026462508965365106,340.98317677179176,332.18939225726393,4.704187751949673,4.7
80.0,190.0,11.120805558895114,0.8862875925225709,0.0026901944466821196,341.01527512517924,332.2000917083931,4.707560157468874,4.7
80.0,195.00000000000003,11.13840749663071,0.9005368148193272,0.00273338678812715,341.0471262852115,332.2107087617372,4.710906591679672,4.7
80.0,200.0,11.156009434366307,0.91454714305761,0.0027758531733983074,341.07873855118544,332.2212461837285,4.714227926545619,4.7
80.0,205.00000000000003,11.173611372101904,0.9283264652981803,0.002817617602713905,341.1101198111616,332.23170660372057,4.717524990823832,4.7
80.0,210.0,11.191213309837499,0.9418822850997156,0.002858702905444099,341.14127756869874,332.2420925228996,4.720798572873848,4.7
80.0,215.0,11.208815247573094,0.9552217461146112,0.0028991308150534303,341.1722189674492,332.25240632248307,4.724049423241719,4.7
80.0,220.00000000000003,11.226417185308692,0.9683516547487961,0.002938922038141619,341.20295081381903,332.262650271273,4.727278257040818,4.7
80.0,225.0,11.244019123044287,0.9812785010656083,0.002978096318131691,341.2334795978714,332.2728265326238,4.730485756148022,4.7
80.0,230.00000000000003,11.261621060779884,0.9940084780945325,0.0030166724940958235,341.2638115126359,332.28293717087865,4.733672571232435,4.7
80.0,235.0,11.27922299851548,1.0065474996886927,0.0030546685551576754,341.29395247196567,332.2929841573219,4.736839323631555,4.7
80.0,240.00000000000003,11.296824936251078,1.018901217060056,0.003092101690864457,341.3239081270726,332.3029693756909,4.739986607088593,4.7
80.0,245.00000000000003,11.314426873986672,1.0310750341081436,0.003128988337881796,341.35368388185634,332.31289462728546,4.743114989362872,4.7
80.0,250.0,11.332028811722267,1.0430741216463757,0.0031653442233289066,341.3832849071302,332.3227616357101,4.746225013724646,4.7
80.0,255.00000000000003,11.349630749457866,1.0549034306198393,0.0032011844050400125,341.4127161538392,332.3325720512798,4.749317200343712,4.7
80.0,260.0,11.36723268719346,1.0665677043990962,0.003236523309010007,341.4419823653541,332.34232745511804,4.7523920475811146,4.8
80.0,265.00000000000006,11.384834624929058,1.0780714902264725,0.003271374764257398,341.47108808891704,332.35202936297236,4.7554500331917575,4.8
80.0,270.0,11.402436562664654,1.08941914988399,0.003305752035315391,341.5000376863102,332.3616792287701,4.7584916154451795,4.8
80.0,275.0,11.420038500400251,1.1006148696456173,0.003339667852542171,341.5288353438074,332.3712784479358,4.761517234171212,4.8
80.0,280.0,11.437640438135846,1.1116626695706915,0.0033731344404236883,341.5574850814681,332.3808283604894,4.764527311736384,4.8
80.0,285.0,11.455242375871443,1.122566412190166,0.0034061635440264235,341.5859907618231,332.39033025394104,4.7675222539565505,4.8
80.0,290.00000000000006,11.47284431360704,1.1333298106326888,0.0034387664537433916,341.6143560980012,332.39978536600046,4.770502450950674,4.8
